Jurisdiction,Category,Type,Management,Fate,y,ds,Sub_stream_name,Sub_stream_index
ACT,Hazardous wastes,Pesticides (H),Treatment,Recycling,0,2013-12-31,C&D,2
ACT,Hazardous wastes,Pesticides (H),Landfill,Disposal,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Pesticides (H),Recycling,Recycling,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Pesticides (H),Treatment,Disposal,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Pesticides (H),Treatment,Recycling,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Pesticides (H),Landfill,Disposal,0,2013-12-31,Total,9
ACT,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2013-12-31,Total,9
ACT,Hazardous wastes,Pesticides (H),Recycling,Recycling,0,2013-12-31,Total,9
ACT,Hazardous wastes,Pesticides (H),Treatment,Disposal,0,2013-12-31,Total,9
ACT,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2013-12-31,Total,9
ACT,Hazardous wastes,Pesticides (H),Treatment,Recycling,0,2013-12-31,Total,9
ACT,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2013-12-31,C&D,2
ACT,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2013-12-31,C&D,2
ACT,Hazardous wastes,Plating and heat treatment (A),Recycling,Recycling,0,2013-12-31,C&D,2
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,0,2013-12-31,C&D,2
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2013-12-31,C&D,2
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Recycling,0,2013-12-31,C&D,2
ACT,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Plating and heat treatment (A),Recycling,Recycling,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Recycling,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2013-12-31,Total,9
ACT,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2013-12-31,Total,9
ACT,Hazardous wastes,Plating and heat treatment (A),Recycling,Recycling,0,2013-12-31,Total,9
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,0,2013-12-31,Total,9
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2013-12-31,Total,9
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Recycling,0,2013-12-31,Total,9
ACT,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2013-12-31,C&D,2
ACT,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2013-12-31,C&D,2
ACT,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,0,2013-12-31,C&D,2
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2013-12-31,C&D,2
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2013-12-31,C&D,2
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2013-12-31,C&D,2
ACT,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2013-12-31,Total,9
ACT,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2013-12-31,Total,9
ACT,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,0,2013-12-31,Total,9
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2013-12-31,Total,9
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2013-12-31,Total,9
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2013-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Landfill,Disposal,0,2013-12-31,C&D,2
ACT,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2013-12-31,C&D,2
ACT,Hazardous wastes,Tyres (T140),Recycling,Recycling,0,2013-12-31,C&D,2
ACT,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2013-12-31,C&D,2
ACT,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2013-12-31,C&D,2
ACT,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2013-12-31,C&D,2
ACT,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,1035,2013-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Landfill,Disposal,2271,2013-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Recycling,Recycling,391,2013-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2013-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,1035,2013-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Landfill,Disposal,2271,2013-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2013-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Recycling,Recycling,391,2013-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2013-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2013-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2013-12-31,Total,9
NSW,Hazardous wastes,Acids (B),Landfill,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Acids (B),Recycling,Recycling,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Acids (B),Treatment,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Acids (B),Treatment,Recycling,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Acids (B),Landfill,Disposal,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Acids (B),Recycling,Recycling,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Acids (B),Treatment,Disposal,5304,2013-12-31,C&I core,3
NSW,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Acids (B),Treatment,Recycling,7955,2013-12-31,C&I core,3
NSW,Hazardous wastes,Acids (B),Landfill,Disposal,0,2013-12-31,Total,9
NSW,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2013-12-31,Total,9
NSW,Hazardous wastes,Acids (B),Recycling,Recycling,0,2013-12-31,Total,9
NSW,Hazardous wastes,Acids (B),Treatment,Disposal,5304,2013-12-31,Total,9
NSW,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2013-12-31,Total,9
NSW,Hazardous wastes,Acids (B),Treatment,Recycling,7955,2013-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Alkalis (C),Recycling,Recycling,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Alkalis (C),Treatment,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Alkalis (C),Treatment,Recycling,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Recycling,Recycling,49,2013-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Treatment,Disposal,2422,2013-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Treatment,Recycling,2422,2013-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2013-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2013-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Recycling,Recycling,49,2013-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Treatment,Disposal,2422,2013-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2013-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Treatment,Recycling,2422,2013-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Landfill,Disposal,243671,2013-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Recycling,Recycling,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Treatment,Disposal,43069,2013-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Landfill,Disposal,207571,2013-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Recycling,Recycling,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Treatment,Disposal,36689,2013-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Landfill,Disposal,451242,2013-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2013-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Recycling,Recycling,0,2013-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Treatment,Disposal,79758,2013-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2013-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2013-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,1,2013-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,139,2013-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,3,2013-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,487,2013-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,1,2013-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,139,2013-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,3,2013-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,487,2013-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2013-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2013-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,238062,2013-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,4915,2013-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,22503,2013-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,90012,2013-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,92580,2013-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,1911,2013-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,8751,2013-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,35005,2013-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,330642,2013-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2013-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,6827,2013-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,31254,2013-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2013-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,125016,2013-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,0,2013-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2013-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,0,2013-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,1883,2013-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,72364,2013-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,72364,2013-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2013-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2013-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,1883,2013-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,72364,2013-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2013-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,72364,2013-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,12181,2013-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,76742,2013-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,591,2013-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,5323,2013-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,12181,2013-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2013-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,76742,2013-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,591,2013-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2013-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,5323,2013-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Landfill,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Recycling,Recycling,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Treatment,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Treatment,Energy recovery,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Treatment,Recycling,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Landfill,Disposal,41,2013-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Recycling,Recycling,20204,2013-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Treatment,Disposal,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Treatment,Energy recovery,34120,2013-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Treatment,Recycling,136480,2013-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Landfill,Disposal,41,2013-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2013-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Recycling,Recycling,20204,2013-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Treatment,Disposal,0,2013-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Treatment,Energy recovery,34120,2013-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Treatment,Recycling,136480,2013-12-31,Total,9
NSW,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,80,2013-12-31,C&I core,3
NSW,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,307,2013-12-31,C&I core,3
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,11569,2013-12-31,C&I core,3
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,643,2013-12-31,C&I core,3
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,643,2013-12-31,C&I core,3
NSW,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,80,2013-12-31,Total,9
NSW,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2013-12-31,Total,9
NSW,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,307,2013-12-31,Total,9
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,11569,2013-12-31,Total,9
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,643,2013-12-31,Total,9
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,643,2013-12-31,Total,9
NSW,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Organic solvents (G),Recycling,Recycling,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Organic solvents (G),Treatment,Disposal,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Organic solvents (G),Treatment,Recycling,0,2013-12-31,C&D,2
NSW,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2013-12-31,C&I core,3
NSW,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,2,2013-12-31,C&I core,3
NSW,Hazardous wastes,Organic solvents (G),Recycling,Recycling,707,2013-12-31,C&I core,3
