Jurisdiction,Category,Type,Management,Fate,y,Sub_stream_name,Year
2,3,19,2,0,4,4,2021
2,3,19,3,0,139,4,2021
2,3,19,3,1,8,4,2021
2,3,20,0,1,0,0,2021
2,3,20,1,0,0,0,2021
2,3,20,2,0,0,0,2021
2,3,20,3,0,0,0,2021
2,3,20,3,1,0,0,2021
2,3,20,0,1,0,2,2021
2,3,20,1,0,1,2,2021
2,3,20,2,0,9,2,2021
2,3,20,3,0,90,2,2021
2,3,20,3,1,10,2,2021
2,3,20,0,1,0,4,2021
2,3,20,1,0,1,4,2021
2,3,20,2,0,9,4,2021
2,3,20,3,0,90,4,2021
2,3,20,3,1,10,4,2021
2,3,21,0,1,0,0,2021
2,3,21,1,0,0,0,2021
2,3,21,2,0,0,0,2021
2,3,21,3,0,0,0,2021
2,3,21,3,1,0,0,2021
2,3,21,0,1,0,2,2021
2,3,21,1,0,0,2,2021
2,3,21,2,0,0,2,2021
2,3,21,3,0,0,2,2021
2,3,21,3,1,0,2,2021
2,3,21,0,1,0,4,2021
2,3,21,1,0,0,4,2021
2,3,21,2,0,0,4,2021
2,3,21,3,0,0,4,2021
2,3,21,3,1,0,4,2021
2,3,22,0,1,0,0,2021
2,3,22,1,0,0,0,2021
2,3,22,2,0,0,0,2021
2,3,22,3,0,0,0,2021
2,3,22,3,1,0,0,2021
2,3,22,0,1,0,2,2021
2,3,22,1,0,0,2,2021
2,3,22,2,0,0,2,2021
2,3,22,3,0,0,2,2021
2,3,22,3,1,0,2,2021
2,3,22,0,1,0,4,2021
2,3,22,1,0,0,4,2021
2,3,22,2,0,0,4,2021
2,3,22,3,0,0,4,2021
2,3,22,3,1,0,4,2021
2,3,23,0,1,0,0,2021
2,3,23,1,0,0,0,2021
2,3,23,2,0,0,0,2021
2,3,23,3,0,0,0,2021
2,3,23,3,1,0,0,2021
2,3,23,0,1,0,2,2021
2,3,23,1,0,0,2,2021
2,3,23,2,0,0,2,2021
2,3,23,3,0,1,2,2021
2,3,23,3,1,0,2,2021
2,3,23,0,1,0,4,2021
2,3,23,1,0,0,4,2021
2,3,23,2,0,0,4,2021
2,3,23,3,0,1,4,2021
2,3,23,3,1,0,4,2021
2,3,26,0,1,0,0,2021
2,3,26,1,0,0,0,2021
2,3,26,2,0,0,0,2021
2,3,26,3,0,0,0,2021
2,3,26,3,1,0,0,2021
2,3,26,0,1,0,2,2021
2,3,26,1,0,233,2,2021
2,3,26,2,0,0,2,2021
2,3,26,3,0,105,2,2021
2,3,26,3,1,0,2,2021
2,3,26,0,1,0,4,2021
2,3,26,1,0,233,4,2021
2,3,26,2,0,0,4,2021
2,3,26,3,0,105,4,2021
2,3,26,3,1,0,4,2021
2,3,27,0,1,0,0,2021
2,3,27,1,0,0,0,2021
2,3,27,2,0,0,0,2021
2,3,27,3,0,0,0,2021
2,3,27,3,1,0,0,2021
2,3,27,0,1,0,2,2021
2,3,27,1,0,200,2,2021
2,3,27,2,0,1,2,2021
2,3,27,3,0,10,2,2021
2,3,27,3,1,3,2,2021
2,3,27,0,1,0,4,2021
2,3,27,1,0,200,4,2021
2,3,27,2,0,1,4,2021
2,3,27,3,0,10,4,2021
2,3,27,3,1,3,4,2021
2,3,28,0,1,0,0,2021
2,3,28,1,0,0,0,2021
2,3,28,2,0,0,0,2021
2,3,28,3,0,0,0,2021
2,3,28,3,1,0,0,2021
2,3,28,0,1,0,2,2021
2,3,28,1,0,13,2,2021
2,3,28,2,0,0,2,2021
2,3,28,3,0,3,2,2021
2,3,28,3,1,0,2,2021
2,3,28,0,1,0,4,2021
2,3,28,1,0,13,4,2021
2,3,28,2,0,0,4,2021
2,3,28,3,0,3,4,2021
2,3,28,3,1,0,4,2021
2,3,30,0,1,0,0,2021
2,3,30,1,0,0,0,2021
2,3,30,2,0,0,0,2021
2,3,30,3,0,0,0,2021
2,3,30,3,1,0,0,2021
2,3,30,0,1,0,2,2021
2,3,30,1,0,171,2,2021
2,3,30,2,0,0,2,2021
2,3,30,3,0,876,2,2021
2,3,30,3,1,0,2,2021
2,3,30,0,1,0,4,2021
2,3,30,1,0,171,4,2021
2,3,30,2,0,0,4,2021
2,3,30,3,0,876,4,2021
2,3,30,3,1,0,4,2021
2,3,35,0,1,0,0,2021
2,3,35,1,0,0,0,2021
2,3,35,2,0,0,0,2021
2,3,35,3,0,0,0,2021
2,3,35,3,1,0,0,2021
2,3,35,0,1,0,2,2021
2,3,35,1,0,0,2,2021
2,3,35,2,0,0,2,2021
2,3,35,3,0,0,2,2021
2,3,35,3,1,0,2,2021
2,3,35,0,1,0,4,2021
2,3,35,1,0,0,4,2021
2,3,35,2,0,0,4,2021
2,3,35,3,0,0,4,2021
2,3,35,3,1,0,4,2021
2,3,40,0,1,0,0,2021
2,3,40,1,0,0,0,2021
2,3,40,2,0,0,0,2021
2,3,40,3,0,0,0,2021
2,3,40,3,1,0,0,2021
2,3,40,0,1,1069,2,2021
2,3,40,1,0,1817,2,2021
2,3,40,2,0,107,2,2021
2,3,40,3,0,0,2,2021
2,3,40,3,1,0,2,2021
2,3,40,0,1,1069,4,2021
2,3,40,1,0,1817,4,2021
2,3,40,2,0,107,4,2021
2,3,40,3,0,0,4,2021
2,3,40,3,1,0,4,2021
2,5,10,0,1,0,0,2021
2,5,10,1,0,0,0,2021
2,5,10,1,1,0,0,2021
2,5,10,0,1,0,2,2021
2,5,10,1,0,27452,2,2021
2,5,10,1,1,599,2,2021
2,5,10,0,1,0,3,2021
2,5,10,1,0,38924,3,2021
2,5,10,1,1,849,3,2021
2,5,10,0,1,0,4,2021
2,5,10,1,0,66376,4,2021
2,5,10,1,1,1448,4,2021
2,5,12,0,1,0,0,2021
2,5,12,1,0,1266,0,2021
2,5,12,1,1,15,0,2021
2,5,12,0,1,0,2,2021
2,5,12,1,0,5157,2,2021
2,5,12,1,1,61,2,2021
2,5,12,0,1,0,3,2021
2,5,12,1,0,18529,3,2021
2,5,12,1,1,221,3,2021
2,5,12,0,1,0,4,2021
2,5,12,1,0,24952,4,2021
2,5,12,1,1,297,4,2021
2,5,24,0,1,0,0,2021
2,5,24,1,0,0,0,2021
2,5,24,1,1,0,0,2021
2,5,24,0,1,0,2,2021
2,5,24,1,0,1932,2,2021
2,5,24,1,1,25,2,2021
2,5,24,0,1,0,3,2021
2,5,24,1,0,4488,3,2021
2,5,24,1,1,57,3,2021
2,5,24,0,1,0,4,2021
2,5,24,1,0,6421,4,2021
2,5,24,1,1,82,4,2021
2,5,39,0,1,0,0,2021
2,5,39,1,0,3832,0,2021
2,5,39,1,1,10,0,2021
2,5,39,0,1,0,2,2021
2,5,39,1,0,16265,2,2021
2,5,39,1,1,44,2,2021
2,5,39,0,1,0,3,2021
2,5,39,1,0,1133,3,2021
2,5,39,1,1,3,3,2021
2,5,39,0,1,0,4,2021
2,5,39,1,0,21230,4,2021
2,5,39,1,1,57,4,2021
3,0,4,2,2,3625032,1,2021
3,0,4,4,3,861000,1,2021
3,0,4,2,2,3625032,4,2021
3,0,4,4,3,861000,4,2021
3,1,6,2,0,0,2,2021
3,1,6,2,0,0,4,2021
3,3,0,0,1,0,0,2021
3,3,0,1,0,0,0,2021
3,3,0,2,0,0,0,2021
3,3,0,3,0,0,0,2021
3,3,0,3,1,0,0,2021
3,3,0,0,1,0,2,2021
3,3,0,1,0,228,2,2021
3,3,0,2,0,0,2,2021
3,3,0,3,0,4445,2,2021
3,3,0,3,1,0,2,2021
3,3,0,0,1,0,4,2021
3,3,0,1,0,228,4,2021
3,3,0,2,0,0,4,2021
3,3,0,3,0,4445,4,2021
3,3,0,3,1,0,4,2021
3,3,1,0,1,0,0,2021
3,3,1,1,0,0,0,2021
3,3,1,2,0,0,0,2021
3,3,1,3,0,0,0,2021
3,3,1,3,1,0,0,2021
3,3,1,0,1,0,2,2021
3,3,1,1,0,80163,2,2021
3,3,1,2,0,4891,2,2021
3,3,1,3,0,825,2,2021
3,3,1,3,1,0,2,2021
3,3,1,0,1,0,4,2021
3,3,1,1,0,80163,4,2021
3,3,1,2,0,4891,4,2021
3,3,1,3,0,825,4,2021
3,3,1,3,1,0,4,2021
3,3,3,0,1,0,0,2021
3,3,3,1,0,173287,0,2021
3,3,3,2,0,0,0,2021
3,3,3,3,0,0,0,2021
3,3,3,3,1,0,0,2021
3,3,3,0,1,0,2,2021
3,3,3,1,0,147615,2,2021
3,3,3,2,0,0,2,2021
3,3,3,3,0,0,2,2021
3,3,3,3,1,0,2,2021
3,3,3,0,1,0,4,2021
3,3,3,1,0,320901,4,2021
3,3,3,2,0,0,4,2021
3,3,3,3,0,0,4,2021
3,3,3,3,1,0,4,2021
3,3,8,0,1,0,0,2021
3,3,8,1,0,0,0,2021
3,3,8,2,0,0,0,2021
3,3,8,3,0,0,0,2021
3,3,8,3,1,0,0,2021
3,3,8,0,1,0,2,2021
3,3,8,1,0,72,2,2021
3,3,8,2,0,6056,2,2021
3,3,8,3,0,4790,2,2021
3,3,8,3,1,0,2,2021
3,3,8,0,1,0,4,2021
3,3,8,1,0,72,4,2021
3,3,8,2,0,6056,4,2021
3,3,8,3,0,4790,4,2021
3,3,8,3,1,0,4,2021
3,3,9,0,1,0,0,2021
3,3,9,1,0,268869,0,2021
3,3,9,2,0,0,0,2021
3,3,9,3,0,0,0,2021
3,3,9,3,1,0,0,2021
3,3,9,0,1,0,2,2021
3,3,9,1,0,104560,2,2021
3,3,9,2,0,0,2,2021
3,3,9,3,0,0,2,2021
3,3,9,3,1,0,2,2021
3,3,9,0,1,0,4,2021
3,3,9,1,0,373430,4,2021
3,3,9,2,0,0,4,2021
3,3,9,3,0,0,4,2021
3,3,9,3,1,0,4,2021
3,3,11,0,1,0,0,2021
3,3,11,1,0,0,0,2021
3,3,11,2,0,0,0,2021
3,3,11,3,0,0,0,2021
3,3,11,3,1,0,0,2021
3,3,11,0,1,0,2,2021
3,3,11,1,0,1058,2,2021
3,3,11,2,0,1,2,2021
3,3,11,3,0,46027,2,2021
3,3,11,3,1,0,2,2021
3,3,11,0,1,0,4,2021
3,3,11,1,0,1058,4,2021
3,3,11,2,0,1,4,2021
3,3,11,3,0,46027,4,2021
3,3,11,3,1,0,4,2021
3,3,14,0,1,0,0,2021
3,3,14,1,0,0,0,2021
3,3,14,2,0,0,0,2021
3,3,14,3,0,0,0,2021
3,3,14,3,1,0,0,2021
3,3,14,0,1,0,2,2021
3,3,14,1,0,401,2,2021
3,3,14,2,0,0,2,2021
3,3,14,3,0,529,2,2021
3,3,14,3,1,0,2,2021
3,3,14,0,1,0,4,2021
3,3,14,1,0,401,4,2021
3,3,14,2,0,0,4,2021
3,3,14,3,0,529,4,2021
3,3,14,3,1,0,4,2021
3,3,18,0,1,0,0,2021
3,3,18,1,0,0,0,2021
3,3,18,2,0,0,0,2021
3,3,18,3,0,0,0,2021
3,3,18,3,1,0,0,2021
3,3,18,0,1,0,2,2021
3,3,18,1,0,1015,2,2021
3,3,18,2,0,193,2,2021
3,3,18,3,0,0,2,2021
3,3,18,3,1,6318,2,2021
3,3,18,0,1,0,4,2021
3,3,18,1,0,1015,4,2021
3,3,18,2,0,193,4,2021
3,3,18,3,0,0,4,2021
3,3,18,3,1,6318,4,2021
3,3,19,0,1,0,0,2021
3,3,19,1,0,0,0,2021
3,3,19,2,0,0,0,2021
3,3,19,3,0,0,0,2021
3,3,19,3,1,0,0,2021
3,3,19,0,1,0,2,2021
3,3,19,1,0,14232,2,2021
3,3,19,2,0,363,2,2021
3,3,19,3,0,2699,2,2021
3,3,19,3,1,150,2,2021
3,3,19,0,1,0,4,2021
3,3,19,1,0,14232,4,2021
3,3,19,2,0,363,4,2021
3,3,19,3,0,2699,4,2021
3,3,19,3,1,150,4,2021
3,3,20,0,1,0,0,2021
3,3,20,1,0,0,0,2021
3,3,20,2,0,0,0,2021
3,3,20,3,0,0,0,2021
3,3,20,3,1,0,0,2021
3,3,20,0,1,0,2,2021
3,3,20,1,0,97,2,2021
3,3,20,2,0,1184,2,2021
3,3,20,3,0,2281,2,2021
3,3,20,3,1,253,2,2021
3,3,20,0,1,0,4,2021
3,3,20,1,0,97,4,2021
3,3,20,2,0,1184,4,2021
3,3,20,3,0,2281,4,2021
3,3,20,3,1,253,4,2021
3,3,21,0,1,0,0,2021
3,3,21,1,0,0,0,2021
3,3,21,2,0,0,0,2021
3,3,21,3,0,0,0,2021
3,3,21,3,1,0,0,2021
3,3,21,0,1,0,2,2021
3,3,21,1,0,0,2,2021
3,3,21,2,0,0,2,2021
3,3,21,3,0,95,2,2021
3,3,21,3,1,0,2,2021
3,3,21,0,1,0,4,2021
3,3,21,1,0,0,4,2021
3,3,21,2,0,0,4,2021
3,3,21,3,0,95,4,2021
3,3,21,3,1,0,4,2021
3,3,22,0,1,0,0,2021
3,3,22,1,0,0,0,2021
3,3,22,2,0,0,0,2021
3,3,22,3,0,0,0,2021
3,3,22,3,1,0,0,2021
3,3,22,0,1,0,2,2021
3,3,22,1,0,26,2,2021
3,3,22,2,0,0,2,2021
3,3,22,3,0,1113,2,2021
3,3,22,3,1,0,2,2021
3,3,22,0,1,0,4,2021
3,3,22,1,0,26,4,2021
3,3,22,2,0,0,4,2021
3,3,22,3,0,1113,4,2021
3,3,22,3,1,0,4,2021
3,3,23,0,1,0,0,2021
3,3,23,1,0,0,0,2021
3,3,23,2,0,0,0,2021
3,3,23,3,0,0,0,2021
3,3,23,3,1,0,0,2021
3,3,23,0,1,0,2,2021
3,3,23,1,0,0,2,2021
3,3,23,2,0,5,2,2021
3,3,23,3,0,187,2,2021
3,3,23,3,1,0,2,2021
3,3,23,0,1,0,4,2021
3,3,23,1,0,0,4,2021
3,3,23,2,0,5,4,2021
3,3,23,3,0,187,4,2021
3,3,23,3,1,0,4,2021
3,3,26,0,1,0,0,2021
3,3,26,1,0,0,0,2021
3,3,26,2,0,0,0,2021
3,3,26,3,0,0,0,2021
3,3,26,3,1,0,0,2021
3,3,26,0,1,0,2,2021
3,3,26,1,0,29025,2,2021
3,3,26,2,0,0,2,2021
3,3,26,3,0,12097,2,2021
3,3,26,3,1,0,2,2021
3,3,26,0,1,0,4,2021
3,3,26,1,0,29025,4,2021
3,3,26,2,0,0,4,2021
3,3,26,3,0,12097,4,2021
3,3,26,3,1,0,4,2021
3,3,27,0,1,0,0,2021
3,3,27,1,0,0,0,2021
3,3,27,2,0,0,0,2021
3,3,27,3,0,0,0,2021
3,3,27,3,1,0,0,2021
3,3,27,0,1,0,2,2021
3,3,27,1,0,49,2,2021
3,3,27,2,0,94,2,2021
3,3,27,3,0,6766,2,2021
3,3,27,3,1,2255,2,2021
3,3,27,0,1,0,4,2021
3,3,27,1,0,49,4,2021
3,3,27,2,0,94,4,2021
3,3,27,3,0,6766,4,2021
3,3,27,3,1,2255,4,2021
3,3,28,0,1,0,0,2021
3,3,28,1,0,0,0,2021
3,3,28,2,0,0,0,2021
3,3,28,3,0,0,0,2021
3,3,28,3,1,0,0,2021
3,3,28,0,1,0,2,2021
3,3,28,1,0,16,2,2021
3,3,28,2,0,0,2,2021
3,3,28,3,0,559,2,2021
3,3,28,3,1,0,2,2021
3,3,28,0,1,0,4,2021
3,3,28,1,0,16,4,2021
3,3,28,2,0,0,4,2021
3,3,28,3,0,559,4,2021
3,3,28,3,1,0,4,2021
3,3,30,0,1,0,0,2021
3,3,30,1,0,0,0,2021
3,3,30,2,0,0,0,2021
3,3,30,3,0,0,0,2021
3,3,30,3,1,0,0,2021
3,3,30,0,1,0,2,2021
3,3,30,1,0,5402,2,2021
3,3,30,2,0,0,2,2021
3,3,30,3,0,253,2,2021
3,3,30,3,1,0,2,2021
3,3,30,0,1,0,4,2021
3,3,30,1,0,5402,4,2021
3,3,30,2,0,0,4,2021
3,3,30,3,0,253,4,2021
3,3,30,3,1,0,4,2021
3,3,35,0,1,0,0,2021
3,3,35,1,0,0,0,2021
3,3,35,2,0,0,0,2021
3,3,35,3,0,0,0,2021
3,3,35,3,1,0,0,2021
3,3,35,0,1,0,2,2021
3,3,35,1,0,0,2,2021
3,3,35,2,0,0,2,2021
3,3,35,3,0,56,2,2021
3,3,35,3,1,0,2,2021
3,3,35,0,1,0,4,2021
3,3,35,1,0,0,4,2021
3,3,35,2,0,0,4,2021
3,3,35,3,0,56,4,2021
3,3,35,3,1,0,4,2021
3,3,40,0,1,0,0,2021
3,3,40,1,0,0,0,2021
3,3,40,2,0,0,0,2021
3,3,40,3,0,0,0,2021
3,3,40,3,1,0,0,2021
3,3,40,0,1,29145,2,2021
3,3,40,1,0,29663,2,2021
3,3,40,2,0,1556,2,2021
3,3,40,3,0,0,2,2021
3,3,40,3,1,0,2,2021
3,3,40,0,1,29145,4,2021
3,3,40,1,0,29663,4,2021
3,3,40,2,0,1556,4,2021
3,3,40,3,0,0,4,2021
3,3,40,3,1,0,4,2021
3,5,10,0,1,0,0,2021
3,5,10,1,0,0,0,2021
3,5,10,1,1,0,0,2021
3,5,10,0,1,0,2,2021
3,5,10,1,0,247177,2,2021
3,5,10,1,1,100345,2,2021
3,5,10,0,1,0,3,2021
3,5,10,1,0,448430,3,2021
3,5,10,1,1,182047,3,2021
3,5,10,0,1,0,4,2021
3,5,10,1,0,695606,4,2021
3,5,10,1,1,282392,4,2021
3,5,12,0,1,0,0,2021
3,5,12,1,0,8760,0,2021
3,5,12,1,1,1710,0,2021
3,5,12,0,1,5534,2,2021
3,5,12,1,0,54094,2,2021
3,5,12,1,1,10561,2,2021
3,5,12,0,1,4934,3,2021
3,5,12,1,0,248674,3,2021
3,5,12,1,1,48551,3,2021
3,5,12,0,1,10468,4,2021
3,5,12,1,0,311528,4,2021
3,5,12,1,1,60822,4,2021
3,5,24,0,1,0,0,2021
3,5,24,1,0,0,0,2021
3,5,24,1,1,0,0,2021
3,5,24,0,1,0,2,2021
3,5,24,1,0,20067,2,2021
3,5,24,1,1,4178,2,2021
3,5,24,0,1,0,3,2021
3,5,24,1,0,59637,3,2021
3,5,24,1,1,12418,3,2021
3,5,24,0,1,0,4,2021
3,5,24,1,0,79704,4,2021
3,5,24,1,1,16596,4,2021
3,5,39,0,1,7620,0,2021
3,5,39,1,0,30315,0,2021
3,5,39,1,1,1098,0,2021
3,5,39,0,1,11430,2,2021
3,5,39,1,0,194988,2,2021
3,5,39,1,1,7059,2,2021
3,5,39,0,1,0,3,2021
3,5,39,1,0,17384,3,2021
3,5,39,1,1,629,3,2021
3,5,39,0,1,19050,4,2021
3,5,39,1,0,242687,4,2021
3,5,39,1,1,8786,4,2021
4,0,4,2,2,0,1,2021
4,0,4,4,3,0,1,2021
4,0,4,2,2,0,4,2021
4,0,4,4,3,0,4,2021
4,1,6,2,0,1511,2,2021
4,1,6,2,0,1511,4,2021
4,2,37,4,3,15093,0,2021
4,2,37,4,3,15093,4,2021
4,3,0,0,1,0,0,2021
4,3,0,1,0,0,0,2021
4,3,0,2,0,0,0,2021
4,3,0,3,0,0,0,2021
4,3,0,3,1,0,0,2021
4,3,0,0,1,0,2,2021
4,3,0,1,0,0,2,2021
4,3,0,2,0,0,2,2021
4,3,0,3,0,560,2,2021
4,3,0,3,1,0,2,2021
4,3,0,0,1,0,4,2021
4,3,0,1,0,0,4,2021
4,3,0,2,0,0,4,2021
4,3,0,3,0,560,4,2021
4,3,0,3,1,0,4,2021
4,3,1,0,1,0,0,2021
4,3,1,1,0,0,0,2021
4,3,1,2,0,0,0,2021
4,3,1,3,0,0,0,2021
4,3,1,3,1,0,0,2021
4,3,1,0,1,0,2,2021
4,3,1,1,0,8321,2,2021
4,3,1,2,0,0,2,2021
4,3,1,3,0,1445,2,2021
4,3,1,3,1,0,2,2021
4,3,1,0,1,0,4,2021
4,3,1,1,0,8321,4,2021
4,3,1,2,0,0,4,2021
4,3,1,3,0,1445,4,2021
4,3,1,3,1,0,4,2021
4,3,3,0,1,0,0,2021
4,3,3,1,0,11347,0,2021
4,3,3,2,0,0,0,2021
4,3,3,3,0,434,0,2021
4,3,3,3,1,0,0,2021
4,3,3,0,1,0,2,2021
4,3,3,1,0,9666,2,2021
4,3,3,2,0,0,2,2021
4,3,3,3,0,370,2,2021
4,3,3,3,1,0,2,2021
4,3,3,0,1,0,4,2021
4,3,3,1,0,21013,4,2021
4,3,3,2,0,0,4,2021
4,3,3,3,0,803,4,2021
4,3,3,3,1,0,4,2021
4,3,8,0,1,0,0,2021
4,3,8,1,0,0,0,2021
4,3,8,2,0,0,0,2021
4,3,8,3,0,0,0,2021
4,3,8,3,1,0,0,2021
4,3,8,0,1,0,2,2021
4,3,8,1,0,4,2,2021
4,3,8,2,0,5425,2,2021
4,3,8,3,0,72,2,2021
4,3,8,3,1,0,2,2021
4,3,8,0,1,0,4,2021
4,3,8,1,0,4,4,2021
4,3,8,2,0,5425,4,2021
4,3,8,3,0,72,4,2021
4,3,8,3,1,0,4,2021
4,3,9,0,1,0,0,2021
4,3,9,1,0,12267,0,2021
4,3,9,2,0,0,0,2021
4,3,9,3,0,21794,0,2021
4,3,9,3,1,0,0,2021
4,3,9,0,1,0,2,2021
4,3,9,1,0,4771,2,2021
4,3,9,2,0,0,2,2021
4,3,9,3,0,8475,2,2021
4,3,9,3,1,0,2,2021
4,3,9,0,1,0,4,2021
4,3,9,1,0,17038,4,2021
4,3,9,2,0,0,4,2021
4,3,9,3,0,30269,4,2021
4,3,9,3,1,0,4,2021
4,3,11,0,1,0,0,2021
4,3,11,1,0,0,0,2021
4,3,11,2,0,0,0,2021
4,3,11,3,0,0,0,2021
4,3,11,3,1,0,0,2021
4,3,11,0,1,0,2,2021
4,3,11,1,0,0,2,2021
4,3,11,2,0,0,2,2021
4,3,11,3,0,134,2,2021
4,3,11,3,1,0,2,2021
4,3,11,0,1,0,4,2021
4,3,11,1,0,0,4,2021
4,3,11,2,0,0,4,2021
4,3,11,3,0,134,4,2021
4,3,11,3,1,0,4,2021
4,3,14,0,1,0,0,2021
4,3,14,1,0,0,0,2021
4,3,14,2,0,0,0,2021
4,3,14,3,0,0,0,2021
4,3,14,3,1,0,0,2021
4,3,14,0,1,0,2,2021
4,3,14,1,0,99,2,2021
4,3,14,2,0,974,2,2021
4,3,14,3,0,10,2,2021
4,3,14,3,1,0,2,2021
4,3,14,0,1,0,4,2021
4,3,14,1,0,99,4,2021
4,3,14,2,0,974,4,2021
4,3,14,3,0,10,4,2021
4,3,14,3,1,0,4,2021
4,3,18,0,1,0,0,2021
4,3,18,1,0,0,0,2021
4,3,18,2,0,0,0,2021
4,3,18,3,0,0,0,2021
4,3,18,3,1,0,0,2021
4,3,18,0,1,0,2,2021
4,3,18,1,0,1594,2,2021
4,3,18,2,0,12,2,2021
4,3,18,3,0,0,2,2021
4,3,18,3,1,6944,2,2021
4,3,18,0,1,0,4,2021
4,3,18,1,0,1594,4,2021
4,3,18,2,0,12,4,2021
4,3,18,3,0,0,4,2021
4,3,18,3,1,6944,4,2021
4,3,19,0,1,0,0,2021
4,3,19,1,0,0,0,2021
4,3,19,2,0,0,0,2021
4,3,19,3,0,0,0,2021
4,3,19,3,1,0,0,2021
4,3,19,0,1,0,2,2021
4,3,19,1,0,0,2,2021
4,3,19,2,0,0,2,2021
4,3,19,3,0,158,2,2021
4,3,19,3,1,9,2,2021
4,3,19,0,1,0,4,2021
4,3,19,1,0,0,4,2021
4,3,19,2,0,0,4,2021
4,3,19,3,0,158,4,2021
4,3,19,3,1,9,4,2021
4,3,20,0,1,0,0,2021
4,3,20,1,0,0,0,2021
4,3,20,2,0,0,0,2021
4,3,20,3,0,0,0,2021
4,3,20,3,1,0,0,2021
4,3,20,0,1,0,2,2021
4,3,20,1,0,0,2,2021
4,3,20,2,0,0,2,2021
4,3,20,3,0,348,2,2021
4,3,20,3,1,39,2,2021
4,3,20,0,1,0,4,2021
4,3,20,1,0,0,4,2021
4,3,20,2,0,0,4,2021
4,3,20,3,0,348,4,2021
4,3,20,3,1,39,4,2021
4,3,21,0,1,0,0,2021
4,3,21,1,0,0,0,2021
4,3,21,2,0,0,0,2021
4,3,21,3,0,0,0,2021
4,3,21,3,1,0,0,2021
4,3,21,0,1,0,2,2021
4,3,21,1,0,0,2,2021
4,3,21,2,0,0,2,2021
4,3,21,3,0,0,2,2021
4,3,21,3,1,0,2,2021
4,3,21,0,1,0,4,2021
4,3,21,1,0,0,4,2021
4,3,21,2,0,0,4,2021
4,3,21,3,0,0,4,2021
4,3,21,3,1,0,4,2021
4,3,22,0,1,0,0,2021
4,3,22,1,0,0,0,2021
4,3,22,2,0,0,0,2021
4,3,22,3,0,0,0,2021
4,3,22,3,1,0,0,2021
4,3,22,0,1,0,2,2021
4,3,22,1,0,0,2,2021
4,3,22,2,0,0,2,2021
4,3,22,3,0,0,2,2021
4,3,22,3,1,0,2,2021
4,3,22,0,1,0,4,2021
4,3,22,1,0,0,4,2021
4,3,22,2,0,0,4,2021
4,3,22,3,0,0,4,2021
4,3,22,3,1,0,4,2021
4,3,23,0,1,0,0,2021
4,3,23,1,0,0,0,2021
4,3,23,2,0,0,0,2021
4,3,23,3,0,0,0,2021
4,3,23,3,1,0,0,2021
4,3,23,0,1,0,2,2021
4,3,23,1,0,0,2,2021
4,3,23,2,0,0,2,2021
4,3,23,3,0,225,2,2021
4,3,23,3,1,0,2,2021
4,3,23,0,1,0,4,2021
4,3,23,1,0,0,4,2021
4,3,23,2,0,0,4,2021
4,3,23,3,0,225,4,2021
4,3,23,3,1,0,4,2021
4,3,26,0,1,0,0,2021
4,3,26,1,0,0,0,2021
4,3,26,2,0,0,0,2021
4,3,26,3,0,0,0,2021
4,3,26,3,1,0,0,2021
4,3,26,0,1,0,2,2021
4,3,26,1,0,31314,2,2021
4,3,26,2,0,0,2,2021
4,3,26,3,0,862,2,2021
4,3,26,3,1,0,2,2021
4,3,26,0,1,0,4,2021
4,3,26,1,0,31314,4,2021
4,3,26,2,0,0,4,2021
4,3,26,3,0,862,4,2021
4,3,26,3,1,0,4,2021
4,3,27,0,1,0,0,2021
4,3,27,1,0,0,0,2021
4,3,27,2,0,0,0,2021
4,3,27,3,0,0,0,2021
4,3,27,3,1,0,0,2021
4,3,27,0,1,0,2,2021
4,3,27,1,0,18,2,2021
4,3,27,2,0,0,2,2021
4,3,27,3,0,1068,2,2021
4,3,27,3,1,356,2,2021
4,3,27,0,1,0,4,2021
4,3,27,1,0,18,4,2021
4,3,27,2,0,0,4,2021
4,3,27,3,0,1068,4,2021
4,3,27,3,1,356,4,2021
4,3,28,0,1,0,0,2021
4,3,28,1,0,0,0,2021
4,3,28,2,0,0,0,2021
4,3,28,3,0,0,0,2021
4,3,28,3,1,0,0,2021
4,3,28,0,1,0,2,2021
4,3,28,1,0,494,2,2021
4,3,28,2,0,0,2,2021
4,3,28,3,0,26,2,2021
4,3,28,3,1,0,2,2021
4,3,28,0,1,0,4,2021
4,3,28,1,0,494,4,2021
4,3,28,2,0,0,4,2021
4,3,28,3,0,26,4,2021
4,3,28,3,1,0,4,2021
4,3,30,0,1,0,0,2021
4,3,30,1,0,0,0,2021
4,3,30,2,0,0,0,2021
4,3,30,3,0,0,0,2021
4,3,30,3,1,0,0,2021
4,3,30,0,1,0,2,2021
4,3,30,1,0,19,2,2021
4,3,30,2,0,0,2,2021
4,3,30,3,0,22,2,2021
4,3,30,3,1,0,2,2021
4,3,30,0,1,0,4,2021
4,3,30,1,0,19,4,2021
4,3,30,2,0,0,4,2021
4,3,30,3,0,22,4,2021
4,3,30,3,1,0,4,2021
4,3,35,0,1,0,0,2021
4,3,35,1,0,0,0,2021
4,3,35,2,0,0,0,2021
4,3,35,3,0,0,0,2021
4,3,35,3,1,0,0,2021
4,3,35,0,1,0,2,2021
4,3,35,1,0,0,2,2021
4,3,35,2,0,0,2,2021
4,3,35,3,0,46,2,2021
4,3,35,3,1,0,2,2021
