Jurisdiction,Category,Type,Management,Fate,y,ds,Sub-stream
NT,Hazardous wastes,Asbestos (N220),Treatment,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2014-12-31,3
NT,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2014-12-31,3
NT,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2014-12-31,2
NT,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,40,2014-12-31,3
NT,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,144,2014-12-31,3
NT,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,2,2014-12-31,3
NT,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,112,2014-12-31,3
NT,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2014-12-31,3
NT,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2014-12-31,3
NT,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,4495,2014-12-31,2
NT,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,232,2014-12-31,2
NT,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,93,2014-12-31,2
NT,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2014-12-31,2
NT,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,373,2014-12-31,2
NT,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,1748,2014-12-31,3
NT,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,90,2014-12-31,3
NT,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,36,2014-12-31,3
NT,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2014-12-31,3
NT,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,145,2014-12-31,3
NT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2014-12-31,2
NT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2014-12-31,2
NT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,0,2014-12-31,2
NT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,0,2014-12-31,2
NT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2014-12-31,2
NT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,0,2014-12-31,2
NT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,123,2014-12-31,3
NT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,1,2014-12-31,3
NT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Recycling,Recycling,9156,2014-12-31,3
NT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,1255,2014-12-31,3
NT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2014-12-31,3
NT,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Recycling,1255,2014-12-31,3
NT,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2014-12-31,2
NT,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,49,2014-12-31,3
NT,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Inorganic chemicals (D),Recycling,Recycling,380,2014-12-31,3
NT,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,10,2014-12-31,3
NT,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2014-12-31,3
NT,Hazardous wastes,Inorganic chemicals (D),Treatment,Recycling,92,2014-12-31,3
NT,Hazardous wastes,Oils (J),Landfill,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Oils (J),Recycling,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Oils (J),Treatment,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Oils (J),Treatment,Energy recovery,0,2014-12-31,2
NT,Hazardous wastes,Oils (J),Treatment,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Oils (J),Landfill,Disposal,24,2014-12-31,3
NT,Hazardous wastes,Oils (J),Other disposal,Disposal,1,2014-12-31,3
NT,Hazardous wastes,Oils (J),Recycling,Recycling,5766,2014-12-31,3
NT,Hazardous wastes,Oils (J),Treatment,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Oils (J),Treatment,Energy recovery,264,2014-12-31,3
NT,Hazardous wastes,Oils (J),Treatment,Recycling,1056,2014-12-31,3
NT,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,0,2014-12-31,2
NT,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,3,2014-12-31,3
NT,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Organic chemicals (M),Recycling,Recycling,7,2014-12-31,3
NT,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,22,2014-12-31,3
NT,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,1,2014-12-31,3
NT,Hazardous wastes,Organic chemicals (M),Treatment,Recycling,1,2014-12-31,3
NT,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Organic solvents (G),Recycling,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Organic solvents (G),Treatment,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,0,2014-12-31,2
NT,Hazardous wastes,Organic solvents (G),Treatment,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Organic solvents (G),Recycling,Recycling,5,2014-12-31,3
NT,Hazardous wastes,Organic solvents (G),Treatment,Disposal,5,2014-12-31,3
NT,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,1,2014-12-31,3
NT,Hazardous wastes,Organic solvents (G),Treatment,Recycling,0,2014-12-31,3
NT,Hazardous wastes,Other,Landfill,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Other,Other disposal,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Other,Recycling,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Other,Treatment,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Other,Treatment,Energy recovery,0,2014-12-31,2
NT,Hazardous wastes,Other,Treatment,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Other,Landfill,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Other,Other disposal,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Other,Recycling,Recycling,0,2014-12-31,3
NT,Hazardous wastes,Other,Treatment,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Other,Treatment,Energy recovery,0,2014-12-31,3
NT,Hazardous wastes,Other,Treatment,Recycling,0,2014-12-31,3
NT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2014-12-31,2
NT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2014-12-31,2
NT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,0,2014-12-31,2
NT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2014-12-31,2
NT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2014-12-31,2
NT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Recycling,0,2014-12-31,2
NT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2014-12-31,3
NT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2014-12-31,3
NT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Recycling,Recycling,0,2014-12-31,3
NT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2014-12-31,3
NT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2014-12-31,3
NT,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Recycling,0,2014-12-31,3
NT,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Other miscellaneous (other T),Recycling,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2014-12-31,2
NT,Hazardous wastes,Other miscellaneous (other T),Treatment,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,3,2014-12-31,3
NT,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Other miscellaneous (other T),Recycling,Recycling,5,2014-12-31,3
NT,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,22,2014-12-31,3
NT,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2014-12-31,3
NT,Hazardous wastes,Other miscellaneous (other T),Treatment,Recycling,0,2014-12-31,3
NT,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Other soil/sludges (other N),Recycling,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2014-12-31,2
NT,Hazardous wastes,Other soil/sludges (other N),Treatment,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,252,2014-12-31,3
NT,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Other soil/sludges (other N),Recycling,Recycling,178,2014-12-31,3
NT,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,100,2014-12-31,3
NT,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2014-12-31,3
NT,Hazardous wastes,Other soil/sludges (other N),Treatment,Recycling,43,2014-12-31,3
NT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,0,2014-12-31,2
NT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,0,2014-12-31,2
NT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Recycling,Recycling,0,2014-12-31,2
NT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,0,2014-12-31,2
NT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,0,2014-12-31,2
NT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Recycling,0,2014-12-31,2
NT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,332,2014-12-31,3
NT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,1,2014-12-31,3
NT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Recycling,Recycling,138,2014-12-31,3
NT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,80,2014-12-31,3
NT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,27,2014-12-31,3
NT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Recycling,27,2014-12-31,3
NT,Hazardous wastes,Pesticides (H),Landfill,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Pesticides (H),Recycling,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Pesticides (H),Treatment,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2014-12-31,2
NT,Hazardous wastes,Pesticides (H),Treatment,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Pesticides (H),Landfill,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Pesticides (H),Recycling,Recycling,2,2014-12-31,3
NT,Hazardous wastes,Pesticides (H),Treatment,Disposal,1,2014-12-31,3
NT,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2014-12-31,3
NT,Hazardous wastes,Pesticides (H),Treatment,Recycling,0,2014-12-31,3
NT,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Plating and heat treatment (A),Recycling,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2014-12-31,2
NT,Hazardous wastes,Plating and heat treatment (A),Treatment,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Plating and heat treatment (A),Recycling,Recycling,0,2014-12-31,3
NT,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2014-12-31,3
NT,Hazardous wastes,Plating and heat treatment (A),Treatment,Recycling,0,2014-12-31,3
NT,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2014-12-31,2
NT,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,0,2014-12-31,3
NT,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,2,2014-12-31,3
NT,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2014-12-31,3
NT,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2014-12-31,3
NT,Hazardous wastes,Tyres (T140),Landfill,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Tyres (T140),Recycling,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2014-12-31,2
NT,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2014-12-31,2
NT,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2014-12-31,2
NT,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,1331,2014-12-31,3
NT,Hazardous wastes,Tyres (T140),Landfill,Disposal,2919,2014-12-31,3
NT,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Tyres (T140),Recycling,Recycling,502,2014-12-31,3
NT,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2014-12-31,3
NT,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2014-12-31,3
NT,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2014-12-31,3
NT,Metals,Aluminium,Recycling,Recycling,612,2014-12-31,2
NT,Metals,Aluminium,Recycling,Recycling,0,2014-12-31,3
NT,Metals,Aluminium,Recycling,Recycling,472,2014-12-31,1
NT,Metals,Iron and steel,Recycling,Recycling,6,2014-12-31,2
NT,Metals,Iron and steel,Recycling,Recycling,0,2014-12-31,3
NT,Metals,Iron and steel,Recycling,Recycling,62,2014-12-31,1
NT,Organics,Food organics,Energy from waste facility,Energy recovery,0,2014-12-31,2
NT,Organics,Food organics,Landfill,Disposal,0,2014-12-31,2
NT,Organics,Food organics,Landfill,Energy recovery,0,2014-12-31,2
NT,Organics,Food organics,Energy from waste facility,Energy recovery,0,2014-12-31,3
NT,Organics,Food organics,Landfill,Disposal,12552,2014-12-31,3
NT,Organics,Food organics,Landfill,Energy recovery,1572,2014-12-31,3
NT,Organics,Food organics,Energy from waste facility,Energy recovery,0,2014-12-31,1
NT,Organics,Food organics,Landfill,Disposal,61818,2014-12-31,1
NT,Organics,Food organics,Landfill,Energy recovery,7742,2014-12-31,1
NT,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2014-12-31,2
NT,Organics,Garden organics,Landfill,Disposal,3851,2014-12-31,2
NT,Organics,Garden organics,Landfill,Energy recovery,124,2014-12-31,2
NT,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2014-12-31,3
NT,Organics,Garden organics,Landfill,Disposal,2546,2014-12-31,3
NT,Organics,Garden organics,Landfill,Energy recovery,82,2014-12-31,3
NT,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2014-12-31,1
NT,Organics,Garden organics,Landfill,Disposal,31770,2014-12-31,1
NT,Organics,Garden organics,Landfill,Energy recovery,1023,2014-12-31,1
NT,Organics,Other organics,Energy from waste facility,Energy recovery,0,2014-12-31,2
NT,Organics,Other organics,Landfill,Disposal,0,2014-12-31,2
NT,Organics,Other organics,Landfill,Energy recovery,0,2014-12-31,2
NT,Organics,Other organics,Energy from waste facility,Energy recovery,0,2014-12-31,3
NT,Organics,Other organics,Landfill,Disposal,0,2014-12-31,3
NT,Organics,Other organics,Landfill,Energy recovery,0,2014-12-31,3
NT,Organics,Other organics,Energy from waste facility,Energy recovery,0,2014-12-31,1
NT,Organics,Other organics,Landfill,Disposal,7655,2014-12-31,1
NT,Organics,Other organics,Landfill,Energy recovery,295,2014-12-31,1
NT,Organics,Timber,Energy from waste facility,Energy recovery,0,2014-12-31,2
NT,Organics,Timber,Landfill,Disposal,11586,2014-12-31,2
NT,Organics,Timber,Landfill,Energy recovery,339,2014-12-31,2
NT,Organics,Timber,Energy from waste facility,Energy recovery,0,2014-12-31,3
NT,Organics,Timber,Landfill,Disposal,7978,2014-12-31,3
NT,Organics,Timber,Landfill,Energy recovery,233,2014-12-31,3
NT,Organics,Timber,Energy from waste facility,Energy recovery,0,2014-12-31,1
NT,Organics,Timber,Landfill,Disposal,1931,2014-12-31,1
NT,Organics,Timber,Landfill,Energy recovery,56,2014-12-31,1
NT,Paper & cardboard,Cardboard,Recycling,Recycling,130,2014-12-31,2
NT,Paper & cardboard,Cardboard,Recycling,Recycling,0,2014-12-31,3
NT,Paper & cardboard,Cardboard,Recycling,Recycling,1616,2014-12-31,1
NT,Paper & cardboard,Polymer coated paperboard,Recycling,Recycling,0,2014-12-31,2
NT,Paper & cardboard,Polymer coated paperboard,Recycling,Recycling,0,2014-12-31,3
NT,Paper & cardboard,Polymer coated paperboard,Recycling,Recycling,53,2014-12-31,1
NT,Plastics,High density polyethylene (HDPE) (2),Recycling,Recycling,0,2014-12-31,2
NT,Plastics,High density polyethylene (HDPE) (2),Recycling,Recycling,0,2014-12-31,3
NT,Plastics,High density polyethylene (HDPE) (2),Recycling,Recycling,206,2014-12-31,1
NT,Plastics,Polyethylene terephthalate (PET) (1),Recycling,Recycling,0,2014-12-31,2
NT,Plastics,Polyethylene terephthalate (PET) (1),Recycling,Recycling,0,2014-12-31,3
NT,Plastics,Polyethylene terephthalate (PET) (1),Recycling,Recycling,11588,2014-12-31,1
