Jurisdiction,Category,Type,Management,Fate,y,ds,Sub_stream_name,Sub_stream_index
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,1,2009-12-31,C&I core,3
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,1,2009-12-31,C&I core,3
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,19,2009-12-31,C&I core,3
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,6,2009-12-31,C&I core,3
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,1,2009-12-31,Total,9
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,1,2009-12-31,Total,9
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,19,2009-12-31,Total,9
ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,6,2009-12-31,Total,9
ACT,Hazardous wastes,Pesticides (H),Landfill,Disposal,0,2009-12-31,C&D,2
ACT,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2009-12-31,C&D,2
ACT,Hazardous wastes,Pesticides (H),Treatment,Disposal,0,2009-12-31,C&D,2
ACT,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2009-12-31,C&D,2
ACT,Hazardous wastes,Pesticides (H),Landfill,Disposal,0,2009-12-31,C&I core,3
ACT,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2009-12-31,C&I core,3
ACT,Hazardous wastes,Pesticides (H),Treatment,Disposal,0,2009-12-31,C&I core,3
ACT,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2009-12-31,C&I core,3
ACT,Hazardous wastes,Pesticides (H),Landfill,Disposal,0,2009-12-31,Total,9
ACT,Hazardous wastes,Pesticides (H),Other disposal,Disposal,0,2009-12-31,Total,9
ACT,Hazardous wastes,Pesticides (H),Treatment,Disposal,0,2009-12-31,Total,9
ACT,Hazardous wastes,Pesticides (H),Treatment,Energy recovery,0,2009-12-31,Total,9
ACT,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2009-12-31,C&D,2
ACT,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2009-12-31,C&D,2
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,0,2009-12-31,C&D,2
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2009-12-31,C&D,2
ACT,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2009-12-31,C&I core,3
ACT,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2009-12-31,C&I core,3
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,0,2009-12-31,C&I core,3
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2009-12-31,C&I core,3
ACT,Hazardous wastes,Plating and heat treatment (A),Landfill,Disposal,0,2009-12-31,Total,9
ACT,Hazardous wastes,Plating and heat treatment (A),Other disposal,Disposal,0,2009-12-31,Total,9
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,0,2009-12-31,Total,9
ACT,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2009-12-31,Total,9
ACT,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2009-12-31,C&D,2
ACT,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2009-12-31,C&D,2
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2009-12-31,C&D,2
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2009-12-31,C&D,2
ACT,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2009-12-31,C&I core,3
ACT,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2009-12-31,C&I core,3
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2009-12-31,C&I core,3
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2009-12-31,C&I core,3
ACT,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2009-12-31,Total,9
ACT,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2009-12-31,Total,9
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2009-12-31,Total,9
ACT,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2009-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Landfill,Disposal,0,2009-12-31,C&D,2
ACT,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2009-12-31,C&D,2
ACT,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2009-12-31,C&D,2
ACT,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2009-12-31,C&D,2
ACT,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,956,2009-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Landfill,Disposal,2098,2009-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2009-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2009-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2009-12-31,C&I core,3
ACT,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,956,2009-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Landfill,Disposal,2098,2009-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2009-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2009-12-31,Total,9
ACT,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2009-12-31,Total,9
ACT,Organics,Food organics,Energy from waste facility,Energy recovery,0,2009-12-31,C&D,2
ACT,Organics,Food organics,Landfill,Disposal,725,2009-12-31,C&D,2
ACT,Organics,Food organics,Landfill,Energy recovery,318,2009-12-31,C&D,2
ACT,Organics,Food organics,Energy from waste facility,Energy recovery,0,2009-12-31,C&I core,3
ACT,Organics,Food organics,Landfill,Disposal,6269,2009-12-31,C&I core,3
ACT,Organics,Food organics,Landfill,Energy recovery,2753,2009-12-31,C&I core,3
ACT,Organics,Food organics,Energy from waste facility,Energy recovery,0,2009-12-31,MSW,1
ACT,Organics,Food organics,Landfill,Disposal,25390,2009-12-31,MSW,1
ACT,Organics,Food organics,Landfill,Energy recovery,11147,2009-12-31,MSW,1
ACT,Organics,Food organics,Energy from waste facility,Energy recovery,0,2009-12-31,Total,9
ACT,Organics,Food organics,Landfill,Disposal,32384,2009-12-31,Total,9
ACT,Organics,Food organics,Landfill,Energy recovery,14218,2009-12-31,Total,9
ACT,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2009-12-31,C&D,2
ACT,Organics,Garden organics,Landfill,Disposal,559,2009-12-31,C&D,2
ACT,Organics,Garden organics,Landfill,Energy recovery,25,2009-12-31,C&D,2
ACT,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2009-12-31,C&I core,3
ACT,Organics,Garden organics,Landfill,Disposal,9963,2009-12-31,C&I core,3
ACT,Organics,Garden organics,Landfill,Energy recovery,447,2009-12-31,C&I core,3
ACT,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2009-12-31,MSW,1
ACT,Organics,Garden organics,Landfill,Disposal,6493,2009-12-31,MSW,1
ACT,Organics,Garden organics,Landfill,Energy recovery,291,2009-12-31,MSW,1
ACT,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2009-12-31,Total,9
ACT,Organics,Garden organics,Landfill,Disposal,17015,2009-12-31,Total,9
ACT,Organics,Garden organics,Landfill,Energy recovery,764,2009-12-31,Total,9
ACT,Organics,Other organics,Energy from waste facility,Energy recovery,0,2009-12-31,C&D,2
ACT,Organics,Other organics,Landfill,Disposal,76,2009-12-31,C&D,2
ACT,Organics,Other organics,Landfill,Energy recovery,7,2009-12-31,C&D,2
ACT,Organics,Other organics,Energy from waste facility,Energy recovery,0,2009-12-31,C&I core,3
ACT,Organics,Other organics,Landfill,Disposal,998,2009-12-31,C&I core,3
ACT,Organics,Other organics,Landfill,Energy recovery,93,2009-12-31,C&I core,3
ACT,Organics,Other organics,Energy from waste facility,Energy recovery,0,2009-12-31,MSW,1
ACT,Organics,Other organics,Landfill,Disposal,3229,2009-12-31,MSW,1
ACT,Organics,Other organics,Landfill,Energy recovery,300,2009-12-31,MSW,1
ACT,Organics,Other organics,Energy from waste facility,Energy recovery,0,2009-12-31,Total,9
ACT,Organics,Other organics,Landfill,Disposal,4303,2009-12-31,Total,9
ACT,Organics,Other organics,Landfill,Energy recovery,400,2009-12-31,Total,9
ACT,Organics,Timber,Energy from waste facility,Energy recovery,0,2009-12-31,C&D,2
ACT,Organics,Timber,Landfill,Disposal,4698,2009-12-31,C&D,2
ACT,Organics,Timber,Landfill,Energy recovery,393,2009-12-31,C&D,2
ACT,Organics,Timber,Energy from waste facility,Energy recovery,0,2009-12-31,C&I core,3
ACT,Organics,Timber,Landfill,Disposal,6222,2009-12-31,C&I core,3
ACT,Organics,Timber,Landfill,Energy recovery,520,2009-12-31,C&I core,3
ACT,Organics,Timber,Energy from waste facility,Energy recovery,0,2009-12-31,MSW,1
ACT,Organics,Timber,Landfill,Disposal,1185,2009-12-31,MSW,1
ACT,Organics,Timber,Landfill,Energy recovery,99,2009-12-31,MSW,1
ACT,Organics,Timber,Energy from waste facility,Energy recovery,0,2009-12-31,Total,9
ACT,Organics,Timber,Landfill,Disposal,12104,2009-12-31,Total,9
ACT,Organics,Timber,Landfill,Energy recovery,1012,2009-12-31,Total,9
NSW,Ash,Ash,Other disposal,Long-term storage,4478830,2009-12-31,C&I (electricity generation),4
NSW,Ash,Ash,Other disposal,Long-term storage,4478830,2009-12-31,Total,9
NSW,Biosolids,Biosolids,Other disposal,Disposal,82490,2009-12-31,C&I core,3
NSW,Biosolids,Biosolids,Other disposal,Disposal,82490,2009-12-31,Total,9
NSW,Hazardous wastes,Acids (B),Landfill,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Acids (B),Treatment,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Acids (B),Landfill,Disposal,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Acids (B),Treatment,Disposal,8000,2009-12-31,C&I core,3
NSW,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Acids (B),Landfill,Disposal,0,2009-12-31,Total,9
NSW,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2009-12-31,Total,9
NSW,Hazardous wastes,Acids (B),Treatment,Disposal,8000,2009-12-31,Total,9
NSW,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2009-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Alkalis (C),Treatment,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Treatment,Disposal,4023,2009-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2009-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2009-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Treatment,Disposal,4023,2009-12-31,Total,9
NSW,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2009-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Landfill,Disposal,102011,2009-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Treatment,Disposal,18031,2009-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Asbestos (N220),Landfill,Disposal,86898,2009-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Treatment,Disposal,15359,2009-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Asbestos (N220),Landfill,Disposal,188909,2009-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,0,2009-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Treatment,Disposal,33390,2009-12-31,Total,9
NSW,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2009-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,10,2009-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,1704,2009-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,5966,2009-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,10,2009-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,1704,2009-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,5966,2009-12-31,Total,9
NSW,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2009-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,226527,2009-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,21413,2009-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,88094,2009-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,8327,2009-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,314620,2009-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2009-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,29740,2009-12-31,Total,9
NSW,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2009-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2009-12-31,C&D,2
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,2590,2009-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Landfill,Disposal,0,2009-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Other disposal,Disposal,0,2009-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Disposal,2590,2009-12-31,Total,9
NSW,Hazardous wastes,"Food-derived hazardous wastes (K100, K110)",Treatment,Energy recovery,0,2009-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,10968,2009-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,533,2009-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Inorganic chemicals (D),Landfill,Disposal,10968,2009-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Other disposal,Disposal,0,2009-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Disposal,533,2009-12-31,Total,9
NSW,Hazardous wastes,Inorganic chemicals (D),Treatment,Energy recovery,0,2009-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Landfill,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Treatment,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Treatment,Energy recovery,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Oils (J),Landfill,Disposal,41,2009-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Treatment,Disposal,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Treatment,Energy recovery,33711,2009-12-31,C&I core,3
NSW,Hazardous wastes,Oils (J),Landfill,Disposal,41,2009-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Other disposal,Disposal,0,2009-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Treatment,Disposal,0,2009-12-31,Total,9
NSW,Hazardous wastes,Oils (J),Treatment,Energy recovery,33711,2009-12-31,Total,9
NSW,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,78,2009-12-31,C&I core,3
NSW,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,11220,2009-12-31,C&I core,3
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,623,2009-12-31,C&I core,3
NSW,Hazardous wastes,Organic chemicals (M),Landfill,Disposal,78,2009-12-31,Total,9
NSW,Hazardous wastes,Organic chemicals (M),Other disposal,Disposal,0,2009-12-31,Total,9
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Disposal,11220,2009-12-31,Total,9
NSW,Hazardous wastes,Organic chemicals (M),Treatment,Energy recovery,623,2009-12-31,Total,9
NSW,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Organic solvents (G),Treatment,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,1,2009-12-31,C&I core,3
NSW,Hazardous wastes,Organic solvents (G),Treatment,Disposal,4149,2009-12-31,C&I core,3
NSW,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,461,2009-12-31,C&I core,3
NSW,Hazardous wastes,Organic solvents (G),Landfill,Disposal,0,2009-12-31,Total,9
NSW,Hazardous wastes,Organic solvents (G),Other disposal,Disposal,1,2009-12-31,Total,9
NSW,Hazardous wastes,Organic solvents (G),Treatment,Disposal,4149,2009-12-31,Total,9
NSW,Hazardous wastes,Organic solvents (G),Treatment,Energy recovery,461,2009-12-31,Total,9
NSW,Hazardous wastes,Other,Landfill,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Other,Other disposal,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Other,Treatment,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Other,Treatment,Energy recovery,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Other,Landfill,Disposal,6629,2009-12-31,C&I core,3
NSW,Hazardous wastes,Other,Other disposal,Disposal,12,2009-12-31,C&I core,3
NSW,Hazardous wastes,Other,Treatment,Disposal,2157,2009-12-31,C&I core,3
NSW,Hazardous wastes,Other,Treatment,Energy recovery,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Other,Landfill,Disposal,6629,2009-12-31,Total,9
NSW,Hazardous wastes,Other,Other disposal,Disposal,12,2009-12-31,Total,9
NSW,Hazardous wastes,Other,Treatment,Disposal,2157,2009-12-31,Total,9
NSW,Hazardous wastes,Other,Treatment,Energy recovery,0,2009-12-31,Total,9
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2009-12-31,C&D,2
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Landfill,Disposal,0,2009-12-31,Total,9
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Other disposal,Disposal,0,2009-12-31,Total,9
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Disposal,0,2009-12-31,Total,9
NSW,Hazardous wastes,"Other hazardous organic wastes (K140, K190)",Treatment,Energy recovery,0,2009-12-31,Total,9
NSW,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,23,2009-12-31,C&I core,3
NSW,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,1707,2009-12-31,C&I core,3
NSW,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Other miscellaneous (other T),Landfill,Disposal,0,2009-12-31,Total,9
NSW,Hazardous wastes,Other miscellaneous (other T),Other disposal,Disposal,23,2009-12-31,Total,9
NSW,Hazardous wastes,Other miscellaneous (other T),Treatment,Disposal,1707,2009-12-31,Total,9
NSW,Hazardous wastes,Other miscellaneous (other T),Treatment,Energy recovery,0,2009-12-31,Total,9
NSW,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2009-12-31,C&D,2
NSW,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,17417,2009-12-31,C&I core,3
NSW,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,5050,2009-12-31,C&I core,3
NSW,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,Other soil/sludges (other N),Landfill,Disposal,17417,2009-12-31,Total,9
NSW,Hazardous wastes,Other soil/sludges (other N),Other disposal,Disposal,0,2009-12-31,Total,9
NSW,Hazardous wastes,Other soil/sludges (other N),Treatment,Disposal,5050,2009-12-31,Total,9
NSW,Hazardous wastes,Other soil/sludges (other N),Treatment,Energy recovery,0,2009-12-31,Total,9
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,0,2009-12-31,C&D,2
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,0,2009-12-31,C&D,2
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Landfill,Disposal,0,2009-12-31,C&I core,3
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Other disposal,Disposal,3,2009-12-31,C&I core,3
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Disposal,10193,2009-12-31,C&I core,3
NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",Treatment,Energy recovery,3398,2009-12-31,C&I core,3
