Jurisdiction,Category,Type,Management,Fate,y,ds,Sub-stream
SA,Hazardous wastes,Plating and heat treatment (A),Recycling,Recycling,0,2019-12-31,9
SA,Hazardous wastes,Plating and heat treatment (A),Treatment,Disposal,9,2019-12-31,9
SA,Hazardous wastes,Plating and heat treatment (A),Treatment,Energy recovery,0,2019-12-31,9
SA,Hazardous wastes,Plating and heat treatment (A),Treatment,Recycling,0,2019-12-31,9
SA,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2019-12-31,2
SA,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2019-12-31,2
SA,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,0,2019-12-31,2
SA,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,0,2019-12-31,2
SA,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2019-12-31,2
SA,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2019-12-31,2
SA,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2019-12-31,3
SA,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2019-12-31,3
SA,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,1,2019-12-31,3
SA,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,9,2019-12-31,3
SA,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2019-12-31,3
SA,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2019-12-31,3
SA,Hazardous wastes,Reactive chemicals (E),Landfill,Disposal,0,2019-12-31,9
SA,Hazardous wastes,Reactive chemicals (E),Other disposal,Disposal,0,2019-12-31,9
SA,Hazardous wastes,Reactive chemicals (E),Recycling,Recycling,1,2019-12-31,9
SA,Hazardous wastes,Reactive chemicals (E),Treatment,Disposal,9,2019-12-31,9
SA,Hazardous wastes,Reactive chemicals (E),Treatment,Energy recovery,0,2019-12-31,9
SA,Hazardous wastes,Reactive chemicals (E),Treatment,Recycling,0,2019-12-31,9
SA,Hazardous wastes,Tyres (T140),Landfill,Disposal,0,2019-12-31,2
SA,Hazardous wastes,Tyres (T140),Other disposal,Disposal,0,2019-12-31,2
SA,Hazardous wastes,Tyres (T140),Recycling,Recycling,0,2019-12-31,2
SA,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2019-12-31,2
SA,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2019-12-31,2
SA,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2019-12-31,2
SA,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,12787,2019-12-31,3
SA,Hazardous wastes,Tyres (T140),Landfill,Disposal,6751,2019-12-31,3
SA,Hazardous wastes,Tyres (T140),Other disposal,Disposal,409,2019-12-31,3
SA,Hazardous wastes,Tyres (T140),Recycling,Recycling,11252,2019-12-31,3
SA,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2019-12-31,3
SA,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2019-12-31,3
SA,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2019-12-31,3
SA,Hazardous wastes,Tyres (T140),Energy from waste facility,Energy recovery,12787,2019-12-31,9
SA,Hazardous wastes,Tyres (T140),Landfill,Disposal,6751,2019-12-31,9
SA,Hazardous wastes,Tyres (T140),Other disposal,Disposal,409,2019-12-31,9
SA,Hazardous wastes,Tyres (T140),Recycling,Recycling,11252,2019-12-31,9
SA,Hazardous wastes,Tyres (T140),Treatment,Disposal,0,2019-12-31,9
SA,Hazardous wastes,Tyres (T140),Treatment,Energy recovery,0,2019-12-31,9
SA,Hazardous wastes,Tyres (T140),Treatment,Recycling,0,2019-12-31,9
SA,Metals,Aluminium,Recycling,Recycling,830,2019-12-31,2
SA,Metals,Aluminium,Recycling,Recycling,7608,2019-12-31,3
SA,Metals,Aluminium,Recycling,Recycling,5533,2019-12-31,1
SA,Metals,Aluminium,Recycling,Recycling,13970,2019-12-31,9
SA,Metals,Iron and steel,Landfill,Disposal,4740,2019-12-31,2
SA,Metals,Iron and steel,Recycling,Recycling,101146,2019-12-31,2
SA,Metals,Iron and steel,Landfill,Disposal,1172,2019-12-31,3
SA,Metals,Iron and steel,Recycling,Recycling,148744,2019-12-31,3
SA,Metals,Iron and steel,Recycling,Recycling,47598,2019-12-31,1
SA,Metals,Iron and steel,Recycling,Recycling,297488,2019-12-31,9
SA,Metals,Non-ferrous metals (ex. aluminium),Recycling,Recycling,2650,2019-12-31,2
SA,Metals,Non-ferrous metals (ex. aluminium),Recycling,Recycling,10248,2019-12-31,3
SA,Metals,Non-ferrous metals (ex. aluminium),Recycling,Recycling,4771,2019-12-31,1
SA,Metals,Non-ferrous metals (ex. aluminium),Recycling,Recycling,17669,2019-12-31,9
SA,Organics,Food organics,Energy from waste facility,Energy recovery,0,2019-12-31,2
SA,Organics,Food organics,Landfill,Disposal,0,2019-12-31,2
SA,Organics,Food organics,Landfill,Energy recovery,0,2019-12-31,2
SA,Organics,Food organics,Recycling,Recycling,0,2019-12-31,2
SA,Organics,Food organics,Energy from waste facility,Energy recovery,0,2019-12-31,3
SA,Organics,Food organics,Landfill,Disposal,24156,2019-12-31,3
SA,Organics,Food organics,Landfill,Energy recovery,11576,2019-12-31,3
SA,Organics,Food organics,Recycling,Recycling,12286,2019-12-31,3
SA,Organics,Food organics,Energy from waste facility,Energy recovery,0,2019-12-31,1
SA,Organics,Food organics,Landfill,Disposal,105927,2019-12-31,1
SA,Organics,Food organics,Landfill,Energy recovery,50764,2019-12-31,1
SA,Organics,Food organics,Recycling,Recycling,0,2019-12-31,1
SA,Organics,Food organics,Energy from waste facility,Energy recovery,0,2019-12-31,9
SA,Organics,Food organics,Landfill,Disposal,130082,2019-12-31,9
SA,Organics,Food organics,Landfill,Energy recovery,62340,2019-12-31,9
SA,Organics,Food organics,Recycling,Recycling,12286,2019-12-31,9
SA,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2019-12-31,2
SA,Organics,Garden organics,Landfill,Disposal,7361,2019-12-31,2
SA,Organics,Garden organics,Landfill,Energy recovery,1630,2019-12-31,2
SA,Organics,Garden organics,Recycling,Recycling,12859,2019-12-31,2
SA,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2019-12-31,3
SA,Organics,Garden organics,Landfill,Disposal,4195,2019-12-31,3
SA,Organics,Garden organics,Landfill,Energy recovery,929,2019-12-31,3
SA,Organics,Garden organics,Recycling,Recycling,54008,2019-12-31,3
SA,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2019-12-31,1
SA,Organics,Garden organics,Landfill,Disposal,23816,2019-12-31,1
SA,Organics,Garden organics,Landfill,Energy recovery,5273,2019-12-31,1
SA,Organics,Garden organics,Recycling,Recycling,190315,2019-12-31,1
SA,Organics,Garden organics,Energy from waste facility,Energy recovery,0,2019-12-31,9
SA,Organics,Garden organics,Landfill,Disposal,35372,2019-12-31,9
SA,Organics,Garden organics,Landfill,Energy recovery,7832,2019-12-31,9
SA,Organics,Garden organics,Recycling,Recycling,257183,2019-12-31,9
SA,Organics,Other organics,Energy from waste facility,Energy recovery,0,2019-12-31,2
SA,Organics,Other organics,Landfill,Disposal,276,2019-12-31,2
SA,Organics,Other organics,Landfill,Energy recovery,66,2019-12-31,2
SA,Organics,Other organics,Recycling,Recycling,529,2019-12-31,2
SA,Organics,Other organics,Energy from waste facility,Energy recovery,0,2019-12-31,3
SA,Organics,Other organics,Landfill,Disposal,1739,2019-12-31,3
SA,Organics,Other organics,Landfill,Energy recovery,415,2019-12-31,3
SA,Organics,Other organics,Recycling,Recycling,528585,2019-12-31,3
SA,Organics,Other organics,Energy from waste facility,Energy recovery,0,2019-12-31,1
SA,Organics,Other organics,Landfill,Disposal,17014,2019-12-31,1
SA,Organics,Other organics,Landfill,Energy recovery,4065,2019-12-31,1
SA,Organics,Other organics,Recycling,Recycling,0,2019-12-31,1
SA,Organics,Other organics,Energy from waste facility,Energy recovery,0,2019-12-31,9
SA,Organics,Other organics,Landfill,Disposal,19029,2019-12-31,9
SA,Organics,Other organics,Landfill,Energy recovery,4546,2019-12-31,9
SA,Organics,Other organics,Recycling,Recycling,529114,2019-12-31,9
SA,Organics,Timber,Energy from waste facility,Energy recovery,0,2019-12-31,2
SA,Organics,Timber,Landfill,Disposal,36033,2019-12-31,2
SA,Organics,Timber,Landfill,Energy recovery,1445,2019-12-31,2
SA,Organics,Timber,Recycling,Recycling,48557,2019-12-31,2
SA,Organics,Timber,Energy from waste facility,Energy recovery,87813,2019-12-31,3
SA,Organics,Timber,Landfill,Disposal,8521,2019-12-31,3
SA,Organics,Timber,Landfill,Energy recovery,342,2019-12-31,3
SA,Organics,Timber,Recycling,Recycling,79707,2019-12-31,3
SA,Organics,Timber,Energy from waste facility,Energy recovery,0,2019-12-31,1
SA,Organics,Timber,Landfill,Disposal,9625,2019-12-31,1
SA,Organics,Timber,Landfill,Energy recovery,386,2019-12-31,1
SA,Organics,Timber,Recycling,Recycling,725,2019-12-31,1
SA,Organics,Timber,Energy from waste facility,Energy recovery,87813,2019-12-31,9
SA,Organics,Timber,Landfill,Disposal,54179,2019-12-31,9
SA,Organics,Timber,Landfill,Energy recovery,2173,2019-12-31,9
SA,Organics,Timber,Recycling,Recycling,128989,2019-12-31,9
SA,Paper & cardboard,Cardboard,Recycling,Recycling,640,2019-12-31,2
SA,Paper & cardboard,Cardboard,Recycling,Recycling,131123,2019-12-31,3
SA,Paper & cardboard,Cardboard,Recycling,Recycling,28783,2019-12-31,1
SA,Paper & cardboard,Cardboard,Recycling,Recycling,160546,2019-12-31,9
SA,Paper & cardboard,Newsprint & magazines,Recycling,Recycling,0,2019-12-31,2
SA,Paper & cardboard,Newsprint & magazines,Recycling,Recycling,7529,2019-12-31,3
SA,Paper & cardboard,Newsprint & magazines,Recycling,Recycling,46253,2019-12-31,1
SA,Paper & cardboard,Newsprint & magazines,Recycling,Recycling,53782,2019-12-31,9
SA,Paper & cardboard,Office paper,Recycling,Recycling,0,2019-12-31,2
SA,Paper & cardboard,Office paper,Recycling,Recycling,9304,2019-12-31,3
SA,Paper & cardboard,Office paper,Recycling,Recycling,4379,2019-12-31,1
SA,Paper & cardboard,Office paper,Recycling,Recycling,13683,2019-12-31,9
SA,Paper & cardboard,Polymer coated paperboard,Recycling,Recycling,0,2019-12-31,2
SA,Paper & cardboard,Polymer coated paperboard,Recycling,Recycling,158,2019-12-31,3
SA,Paper & cardboard,Polymer coated paperboard,Recycling,Recycling,596,2019-12-31,1
SA,Paper & cardboard,Polymer coated paperboard,Recycling,Recycling,754,2019-12-31,9
SA,Plastics,High density polyethylene (HDPE) (2),Recycling,Recycling,0,2019-12-31,2
SA,Plastics,High density polyethylene (HDPE) (2),Recycling,Recycling,2315,2019-12-31,3
SA,Plastics,High density polyethylene (HDPE) (2),Recycling,Recycling,3622,2019-12-31,1
SA,Plastics,High density polyethylene (HDPE) (2),Recycling,Recycling,5937,2019-12-31,9
SA,Plastics,Low density polyethylene (LDPE) (4),Recycling,Recycling,0,2019-12-31,2
SA,Plastics,Low density polyethylene (LDPE) (4),Recycling,Recycling,1999,2019-12-31,3
SA,Plastics,Low density polyethylene (LDPE) (4),Recycling,Recycling,0,2019-12-31,1
SA,Plastics,Low density polyethylene (LDPE) (4),Recycling,Recycling,1999,2019-12-31,9
SA,Plastics,Other plastics (7),Recycling,Recycling,87,2019-12-31,2
SA,Plastics,Other plastics (7),Recycling,Recycling,47,2019-12-31,3
SA,Plastics,Other plastics (7),Recycling,Recycling,3990,2019-12-31,1
SA,Plastics,Other plastics (7),Recycling,Recycling,4124,2019-12-31,9
SA,Plastics,Polyethylene terephthalate (PET) (1),Recycling,Recycling,0,2019-12-31,2
SA,Plastics,Polyethylene terephthalate (PET) (1),Recycling,Recycling,1967,2019-12-31,3
SA,Plastics,Polyethylene terephthalate (PET) (1),Recycling,Recycling,2950,2019-12-31,1
SA,Plastics,Polyethylene terephthalate (PET) (1),Recycling,Recycling,4917,2019-12-31,9
SA,Plastics,Polypropylene (PP) (5),Recycling,Recycling,0,2019-12-31,2
SA,Plastics,Polypropylene (PP) (5),Recycling,Recycling,421,2019-12-31,3
SA,Plastics,Polypropylene (PP) (5),Recycling,Recycling,227,2019-12-31,1
SA,Plastics,Polypropylene (PP) (5),Recycling,Recycling,648,2019-12-31,9
SA,Plastics,Polystyrene (PS) (6),Recycling,Recycling,93,2019-12-31,2
SA,Plastics,Polystyrene (PS) (6),Recycling,Recycling,449,2019-12-31,3
SA,Plastics,Polystyrene (PS) (6),Recycling,Recycling,11,2019-12-31,1
SA,Plastics,Polystyrene (PS) (6),Recycling,Recycling,552,2019-12-31,9
SA,Plastics,Polyvinyl chloride (PVC) (3),Recycling,Recycling,0,2019-12-31,2
SA,Plastics,Polyvinyl chloride (PVC) (3),Recycling,Recycling,72,2019-12-31,3
SA,Plastics,Polyvinyl chloride (PVC) (3),Recycling,Recycling,3,2019-12-31,1
SA,Plastics,Polyvinyl chloride (PVC) (3),Recycling,Recycling,75,2019-12-31,9
SA,"Textiles, leather & rubber (excl. tyres)",Leather & rubber (excl. tyres),Recycling,Recycling,0,2019-12-31,2
SA,"Textiles, leather & rubber (excl. tyres)",Leather & rubber (excl. tyres),Recycling,Recycling,18600,2019-12-31,3
SA,"Textiles, leather & rubber (excl. tyres)",Leather & rubber (excl. tyres),Recycling,Recycling,0,2019-12-31,1
SA,"Textiles, leather & rubber (excl. tyres)",Leather & rubber (excl. tyres),Recycling,Recycling,18600,2019-12-31,9
SA,"Textiles, leather & rubber (excl. tyres)",Textiles,Recycling,Recycling,0,2019-12-31,2
SA,"Textiles, leather & rubber (excl. tyres)",Textiles,Recycling,Recycling,0,2019-12-31,3
SA,"Textiles, leather & rubber (excl. tyres)",Textiles,Recycling,Recycling,2565,2019-12-31,1
SA,"Textiles, leather & rubber (excl. tyres)",Textiles,Recycling,Recycling,2565,2019-12-31,9
SA,Unclassified materials,Unclassified materials,Recycling,Recycling,0,2019-12-31,2
SA,Unclassified materials,Unclassified materials,Recycling,Recycling,18613,2019-12-31,3
SA,Unclassified materials,Unclassified materials,Recycling,Recycling,0,2019-12-31,1
SA,Unclassified materials,Unclassified materials,Recycling,Recycling,18613,2019-12-31,9
Tas,Biosolids,Biosolids,Other disposal,Disposal,0,2019-12-31,3
Tas,Biosolids,Biosolids,Recycling,Recycling,34980,2019-12-31,3
Tas,Biosolids,Biosolids,Other disposal,Disposal,0,2019-12-31,9
Tas,Biosolids,Biosolids,Recycling,Recycling,34980,2019-12-31,9
Tas,Glass,Glass from food and beverage containers,Recycling,Recycling,0,2019-12-31,2
Tas,Glass,Glass from food and beverage containers,Recycling,Recycling,1001,2019-12-31,3
Tas,Glass,Glass from food and beverage containers,Recycling,Recycling,12270,2019-12-31,1
Tas,Glass,Glass from food and beverage containers,Recycling,Recycling,13272,2019-12-31,9
Tas,Hazardous wastes,Acids (B),Landfill,Disposal,0,2019-12-31,2
Tas,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2019-12-31,2
Tas,Hazardous wastes,Acids (B),Recycling,Recycling,0,2019-12-31,2
Tas,Hazardous wastes,Acids (B),Treatment,Disposal,0,2019-12-31,2
Tas,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2019-12-31,2
Tas,Hazardous wastes,Acids (B),Treatment,Recycling,0,2019-12-31,2
Tas,Hazardous wastes,Acids (B),Landfill,Disposal,0,2019-12-31,3
Tas,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2019-12-31,3
Tas,Hazardous wastes,Acids (B),Recycling,Recycling,0,2019-12-31,3
Tas,Hazardous wastes,Acids (B),Treatment,Disposal,0,2019-12-31,3
Tas,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2019-12-31,3
Tas,Hazardous wastes,Acids (B),Treatment,Recycling,0,2019-12-31,3
Tas,Hazardous wastes,Acids (B),Landfill,Disposal,0,2019-12-31,9
Tas,Hazardous wastes,Acids (B),Other disposal,Disposal,0,2019-12-31,9
Tas,Hazardous wastes,Acids (B),Recycling,Recycling,0,2019-12-31,9
Tas,Hazardous wastes,Acids (B),Treatment,Disposal,0,2019-12-31,9
Tas,Hazardous wastes,Acids (B),Treatment,Energy recovery,0,2019-12-31,9
Tas,Hazardous wastes,Acids (B),Treatment,Recycling,0,2019-12-31,9
Tas,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2019-12-31,2
Tas,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2019-12-31,2
Tas,Hazardous wastes,Alkalis (C),Recycling,Recycling,0,2019-12-31,2
Tas,Hazardous wastes,Alkalis (C),Treatment,Disposal,0,2019-12-31,2
Tas,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2019-12-31,2
Tas,Hazardous wastes,Alkalis (C),Treatment,Recycling,0,2019-12-31,2
Tas,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2019-12-31,3
Tas,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2019-12-31,3
Tas,Hazardous wastes,Alkalis (C),Recycling,Recycling,1,2019-12-31,3
Tas,Hazardous wastes,Alkalis (C),Treatment,Disposal,0,2019-12-31,3
Tas,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2019-12-31,3
Tas,Hazardous wastes,Alkalis (C),Treatment,Recycling,0,2019-12-31,3
Tas,Hazardous wastes,Alkalis (C),Landfill,Disposal,0,2019-12-31,9
Tas,Hazardous wastes,Alkalis (C),Other disposal,Disposal,0,2019-12-31,9
Tas,Hazardous wastes,Alkalis (C),Recycling,Recycling,1,2019-12-31,9
Tas,Hazardous wastes,Alkalis (C),Treatment,Disposal,0,2019-12-31,9
Tas,Hazardous wastes,Alkalis (C),Treatment,Energy recovery,0,2019-12-31,9
Tas,Hazardous wastes,Alkalis (C),Treatment,Recycling,0,2019-12-31,9
Tas,Hazardous wastes,Asbestos (N220),Landfill,Disposal,1758,2019-12-31,2
Tas,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,1,2019-12-31,2
Tas,Hazardous wastes,Asbestos (N220),Recycling,Recycling,1,2019-12-31,2
Tas,Hazardous wastes,Asbestos (N220),Treatment,Disposal,1,2019-12-31,2
Tas,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2019-12-31,2
Tas,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2019-12-31,2
Tas,Hazardous wastes,Asbestos (N220),Landfill,Disposal,1497,2019-12-31,3
Tas,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,1,2019-12-31,3
Tas,Hazardous wastes,Asbestos (N220),Recycling,Recycling,1,2019-12-31,3
Tas,Hazardous wastes,Asbestos (N220),Treatment,Disposal,1,2019-12-31,3
Tas,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2019-12-31,3
Tas,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2019-12-31,3
Tas,Hazardous wastes,Asbestos (N220),Landfill,Disposal,3255,2019-12-31,9
Tas,Hazardous wastes,Asbestos (N220),Other disposal,Disposal,2,2019-12-31,9
Tas,Hazardous wastes,Asbestos (N220),Recycling,Recycling,2,2019-12-31,9
Tas,Hazardous wastes,Asbestos (N220),Treatment,Disposal,1,2019-12-31,9
Tas,Hazardous wastes,Asbestos (N220),Treatment,Energy recovery,0,2019-12-31,9
Tas,Hazardous wastes,Asbestos (N220),Treatment,Recycling,0,2019-12-31,9
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,0,2019-12-31,2
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,0,2019-12-31,2
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,0,2019-12-31,2
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,0,2019-12-31,2
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2019-12-31,2
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2019-12-31,2
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,6,2019-12-31,3
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,36,2019-12-31,3
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,0,2019-12-31,3
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,18,2019-12-31,3
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2019-12-31,3
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2019-12-31,3
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Landfill,Disposal,6,2019-12-31,9
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Other disposal,Disposal,36,2019-12-31,9
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Recycling,Recycling,0,2019-12-31,9
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Disposal,18,2019-12-31,9
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Energy recovery,0,2019-12-31,9
Tas,Hazardous wastes,Clinical and pharmaceutical (R),Treatment,Recycling,0,2019-12-31,9
Tas,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,23753,2019-12-31,2
Tas,Hazardous wastes,Contaminated soils (N120),Other disposal,Disposal,0,2019-12-31,2
Tas,Hazardous wastes,Contaminated soils (N120),Recycling,Recycling,589,2019-12-31,2
Tas,Hazardous wastes,Contaminated soils (N120),Treatment,Disposal,437,2019-12-31,2
Tas,Hazardous wastes,Contaminated soils (N120),Treatment,Energy recovery,0,2019-12-31,2
Tas,Hazardous wastes,Contaminated soils (N120),Treatment,Recycling,1749,2019-12-31,2
Tas,Hazardous wastes,Contaminated soils (N120),Landfill,Disposal,9237,2019-12-31,3
